"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"MCLD","mCloud Technologies Corp.","Information Technology","US Equity","Common stocks","Micro cap","$11,495,758","47,917","Analyze"
"AUUD","Auddia Inc.","Information Technology","US Equity","Common stocks","Micro cap","$11,263,287","8,229","Analyze"
"VQS","VIQ Solutions Inc.","Information Technology","US Equity","Common stocks","Micro cap","$11,035,928","48,808","Analyze"
"SOFO","Sonic Foundry, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$10,988,714","14,373","Analyze"
"KBNT","Kubient, Inc.","Communication Services","US Equity","Common stocks","Micro cap","$10,224,889","27,888","Analyze"
"BLBX","Blackboxstocks Inc.","Information Technology","US Equity","Common stocks","Micro cap","$10,151,838","3,713,411","Analyze"
"AHI","Advanced Human Imaging Ltd ADRs","Information Technology","US Equity","ADRs","Micro cap","$10,147,193","15,116","Analyze"
"DATS","DatChat, Inc.","Information Technology","US Equity","Common stocks","Micro cap","$10,094,795","148,887","Analyze"
"EZFL","EzFill Holdings, Inc.","Energy","US Equity","Common stocks","Micro cap","$8,376,443","20,632","Analyze"
"MTC","MMTec, Inc.","Financials","US Equity","Common stocks","Micro cap","$7,120,992","2,957,629","Analyze"
"AMST","Amesite Operating Co","Consumer Discretionary","US Equity","Common stocks","Micro cap","$6,156,062","127,305","Analyze"
"QH","Quhuo Limited ADRs of Class A","Information Technology","US Equity","ADRs","Micro cap","$5,936,586","40,051","Analyze"
"PBTS","Powerbridge Technologies Co., Ltd.","Information Technology","US Equity","Common stocks","Micro cap","$4,220,669","14,909,474","Analyze"
"OBLG","Oblong Inc.","Information Technology","US Equity","Common stocks","Micro cap","$3,012,430","32,389","Analyze"
"XELA","Exela Technologies Inc","Information Technology","US Equity","Common stocks","Micro cap","$2,520,836","211,964,028","Analyze"
"MYSZ","My Size Inc.","Information Technology","US Equity","Common stocks","Micro cap","$2,439,176","58,597","Analyze"
"INPX","Inpixon","Information Technology","US Equity","Common stocks","Micro cap","$838,002","1,892,265","Analyze"
"QUMU","Qumu Corp","Information Technology","US Equity","Common stocks","Unknown","$0","46,264","Analyze"
